id,cuisine
17772,cajun_creole
7977,moroccan
24949,chinese
9467,spanish
18520,vietnamese
48539,vietnamese
11435,chinese
44041,mexican
44022,spanish
19010,thai
18395,mexican
35008,irish
45807,vietnamese
27065,korean
460,chinese
22725,jamaican
32575,chinese
10099,jamaican
9431,filipino
9493,spanish
30423,spanish
11861,cajun_creole
22632,chinese
32893,korean
5868,japanese
3938,spanish
17724,chinese
4075,spanish
24174,jamaican
34798,chinese
9407,japanese
4008,mexican
6472,thai
43384,irish
47289,spanish
27905,spanish
9628,filipino
41613,chinese
8128,moroccan
33224,thai
21571,filipino
41246,korean
48240,mexican
46816,southern_us
45778,chinese
13798,vietnamese
31606,southern_us
43293,irish
27725,spanish
7614,filipino
24798,mexican
16256,mexican
10296,vietnamese
46895,chinese
18706,spanish
25895,vietnamese
42986,chinese
42194,southern_us
44727,irish
2381,chinese
7850,chinese
21066,jamaican
1427,chinese
30832,filipino
44593,vietnamese
35604,filipino
42802,chinese
30307,mexican
8893,chinese
43086,greek
278,irish
48861,vietnamese
9641,greek
18801,british
13009,cajun_creole
42823,irish
3954,mexican
49035,mexican
34278,cajun_creole
25941,vietnamese
38577,jamaican
37973,mexican
813,vietnamese
29444,jamaican
30058,jamaican
34601,jamaican
42370,vietnamese
9228,jamaican
12638,jamaican
37549,southern_us
19802,greek
30931,korean
22179,filipino
44664,japanese
42631,moroccan
23407,spanish
30557,cajun_creole
28888,mexican
326,mexican
47891,spanish
22600,cajun_creole
24737,irish
11278,chinese
42285,mexican
18700,korean
11577,southern_us
5218,irish
13220,italian
16992,korean
22967,korean
16610,filipino
46382,korean
28228,filipino
18123,vietnamese
25348,irish
48051,vietnamese
26379,vietnamese
38821,chinese
44418,chinese
22932,mexican
17089,filipino
17307,korean
8828,french
21515,brazilian
41525,vietnamese
18627,spanish
8423,italian
17848,russian
12762,russian
2524,mexican
15334,vietnamese
3322,filipino
5367,moroccan
5255,mexican
9150,cajun_creole
22599,french
7368,southern_us
25212,chinese
29633,filipino
26841,japanese
20127,chinese
4992,moroccan
35021,spanish
47863,thai
530,irish
1974,cajun_creole
3006,vietnamese
23010,korean
21593,british
11204,russian
3363,filipino
33675,chinese
38682,mexican
46627,cajun_creole
12852,spanish
37503,french
20805,filipino
18925,vietnamese
27954,jamaican
20154,chinese
11714,chinese
11134,mexican
29380,jamaican
19736,cajun_creole
10476,filipino
4136,moroccan
36681,greek
35006,southern_us
36876,southern_us
10774,korean
27429,filipino
9455,italian
5774,mexican
48634,chinese
37245,moroccan
17279,korean
9366,cajun_creole
26166,filipino
5247,chinese
41148,mexican
19055,french
2229,british
27352,cajun_creole
24718,mexican
17647,filipino
21324,british
4946,korean
21404,chinese
6849,jamaican
4572,chinese
48468,vietnamese
37152,japanese
825,vietnamese
47537,cajun_creole
5072,southern_us
18872,chinese
37657,southern_us
39345,southern_us
9604,cajun_creole
5363,chinese
12065,spanish
12366,chinese
15642,korean
20213,filipino
16381,chinese
25412,vietnamese
34973,filipino
13475,vietnamese
24334,moroccan
4428,southern_us
7273,chinese
35903,spanish
41592,vietnamese
44689,chinese
42405,irish
6995,mexican
2577,vietnamese
48095,chinese
6623,southern_us
22733,japanese
36104,mexican
23779,irish
46697,chinese
47965,mexican
17225,italian
37106,filipino
12615,cajun_creole
36033,jamaican
45146,southern_us
45800,moroccan
30163,southern_us
12660,chinese
11490,jamaican
40192,chinese
21436,spanish
48613,vietnamese
1628,cajun_creole
19953,italian
44451,thai
45922,jamaican
4804,chinese
1751,filipino
26520,jamaican
39367,chinese
23616,korean
38862,british
21414,filipino
2452,chinese
27591,spanish
14224,spanish
36691,spanish
15391,spanish
11104,japanese
16206,spanish
9156,filipino
16344,japanese
33295,vietnamese
47513,vietnamese
5352,italian
28741,vietnamese
6847,moroccan
36463,cajun_creole
14838,vietnamese
37311,chinese
6347,thai
47812,chinese
34919,filipino
14812,vietnamese
11772,mexican
44916,mexican
2014,french
13041,japanese
40815,jamaican
32713,italian
38272,vietnamese
30770,spanish
22254,russian
45828,chinese
49113,jamaican
37876,spanish
30219,jamaican
3111,moroccan
33267,vietnamese
35742,chinese
15890,jamaican
10968,spanish
45879,vietnamese
18676,chinese
29425,chinese
27055,spanish
19485,chinese
47644,filipino
1988,spanish
21210,spanish
3792,irish
9071,thai
25703,mexican
25404,chinese
5791,cajun_creole
35221,vietnamese
33813,moroccan
21441,british
10503,filipino
17270,korean
17560,jamaican
25735,chinese
34818,french
2970,moroccan
39582,jamaican
22358,italian
2864,southern_us
15823,greek
31475,cajun_creole
30636,vietnamese
28962,vietnamese
45813,filipino
4000,chinese
35530,chinese
974,cajun_creole
12382,cajun_creole
7347,filipino
26496,southern_us
33767,mexican
48412,japanese
40496,mexican
37961,vietnamese
6571,chinese
49304,filipino
34097,irish
10646,thai
44083,chinese
48463,chinese
1063,cajun_creole
30583,indian
26237,indian
8680,jamaican
32752,southern_us
23273,spanish
5717,greek
2579,filipino
45463,cajun_creole
38241,cajun_creole
30514,chinese
13101,irish
19210,filipino
26502,southern_us
46982,italian
21905,irish
46699,filipino
15406,moroccan
45763,southern_us
721,jamaican
32708,jamaican
38004,vietnamese
17682,mexican
46596,chinese
48682,spanish
31605,mexican
38031,vietnamese
18179,british
48663,irish
36353,chinese
4550,jamaican
35488,vietnamese
33342,vietnamese
25731,chinese
48838,chinese
39653,chinese
33286,thai
21344,mexican
37156,chinese
20611,moroccan
8869,mexican
44038,spanish
42754,jamaican
23823,filipino
13596,chinese
45059,greek
46483,italian
253,spanish
4053,chinese
8559,mexican
7844,spanish
9188,spanish
32548,jamaican
26083,cajun_creole
20244,chinese
37673,cajun_creole
668,jamaican
29434,chinese
16805,jamaican
45658,french
47594,spanish
7452,italian
22645,jamaican
42522,jamaican
23363,vietnamese
35610,mexican
37631,mexican
8879,chinese
38337,irish
19826,jamaican
8844,mexican
6484,chinese
45118,jamaican
22731,cajun_creole
20793,korean
16487,italian
24490,chinese
15889,chinese
22935,chinese
3143,filipino
48510,thai
35910,spanish
17474,korean
32396,spanish
24714,jamaican
36160,chinese
20077,mexican
28828,mexican
42205,italian
36725,chinese
10316,filipino
33623,southern_us
39291,southern_us
49350,chinese
14699,irish
21702,southern_us
41906,italian
4489,jamaican
24409,japanese
29332,chinese
8337,british
918,chinese
12435,jamaican
48231,vietnamese
28383,mexican
4545,mexican
13102,mexican
33947,mexican
24615,southern_us
49589,jamaican
41481,irish
38905,japanese
19812,irish
6160,vietnamese
38993,greek
34354,mexican
31246,jamaican
35369,korean
21637,filipino
49617,indian
23003,filipino
40683,southern_us
17920,chinese
18021,greek
46780,korean
1684,spanish
1953,vietnamese
15537,chinese
2489,chinese
34708,korean
47554,chinese
30298,cajun_creole
23459,cajun_creole
2593,spanish
7216,japanese
35883,mexican
27039,spanish
47957,vietnamese
7815,mexican
5270,chinese
10768,spanish
29740,chinese
3068,vietnamese
29535,mexican
7182,mexican
7796,chinese
41409,jamaican
39671,italian
28559,irish
32146,chinese
23439,mexican
31391,chinese
42855,greek
11813,chinese
48272,mexican
12263,chinese
2787,vietnamese
16385,vietnamese
42523,vietnamese
26150,chinese
17544,mexican
29802,spanish
4294,japanese
12696,filipino
9075,vietnamese
20159,spanish
31282,jamaican
13057,irish
26814,vietnamese
23909,japanese
27882,chinese
43452,vietnamese
40246,spanish
8493,chinese
13302,cajun_creole
25606,filipino
14808,korean
40265,chinese
13155,indian
28097,irish
32076,moroccan
36969,mexican
13698,cajun_creole
38513,filipino
15605,vietnamese
47688,cajun_creole
22326,mexican
43488,irish
10245,vietnamese
16145,vietnamese
9985,filipino
37746,vietnamese
41400,jamaican
26614,cajun_creole
5327,spanish
13015,moroccan
13811,southern_us
10180,irish
8164,irish
47951,jamaican
42025,moroccan
10865,british
16815,mexican
1025,chinese
42784,vietnamese
18319,irish
34353,filipino
44922,thai
16240,filipino
29745,filipino
2336,chinese
17294,korean
1449,moroccan
30410,spanish
43341,vietnamese
39594,korean
8543,italian
27176,spanish
36562,chinese
23285,vietnamese
26787,irish
6506,jamaican
8552,chinese
46196,spanish
22828,brazilian
43621,jamaican
47602,mexican
14329,spanish
2924,spanish
5741,mexican
10485,british
12878,jamaican
21771,spanish
21059,irish
4148,italian
21537,chinese
45452,korean
15489,filipino
46585,irish
18791,jamaican
40072,southern_us
17587,mexican
7758,jamaican
2853,jamaican
18218,filipino
21720,filipino
20872,mexican
22022,chinese
17887,korean
11422,chinese
28294,filipino
17435,cajun_creole
43716,vietnamese
40489,korean
32770,chinese
16078,spanish
46460,italian
12472,jamaican
14100,chinese
14120,korean
40951,vietnamese
30897,chinese
16708,irish
13341,filipino
49029,cajun_creole
14064,korean
1668,filipino
28769,russian
7239,spanish
25963,chinese
34427,chinese
6520,cajun_creole
10300,moroccan
1232,chinese
42870,korean
33802,italian
46501,spanish
32949,vietnamese
4085,italian
30682,jamaican
47315,mexican
28249,chinese
1084,spanish
25559,spanish
30714,spanish
13272,irish
6781,cajun_creole
43462,cajun_creole
8440,filipino
23799,korean
42977,vietnamese
20214,korean
19527,southern_us
27604,irish
15134,spanish
21241,moroccan
3240,spanish
19794,jamaican
37385,jamaican
5783,mexican
30232,irish
26019,filipino
48921,spanish
20762,chinese
30226,vietnamese
4783,southern_us
45445,spanish
35042,mexican
33632,southern_us
38332,irish
32651,korean
19338,chinese
28320,mexican
1488,japanese
33940,mexican
2539,spanish
29026,mexican
25889,mexican
23589,greek
12933,cajun_creole
29127,jamaican
3207,jamaican
45732,chinese
47696,cajun_creole
30481,mexican
45419,mexican
11406,irish
42319,chinese
35370,jamaican
42436,vietnamese
27895,spanish
1645,korean
8787,mexican
7461,korean
29368,brazilian
29881,vietnamese
32040,chinese
7843,filipino
6254,thai
7747,jamaican
36361,british
31378,chinese
27634,chinese
48903,thai
46841,korean
47660,southern_us
37772,vietnamese
18485,jamaican
36815,mexican
45159,british
30140,french
5126,spanish
15363,chinese
169,filipino
14652,jamaican
42988,mexican
26067,filipino
22917,spanish
18652,vietnamese
42035,chinese
39445,russian
41203,spanish
27623,irish
142,spanish
27341,korean
41923,filipino
49169,chinese
16288,chinese
9043,spanish
49711,jamaican
21753,cajun_creole
40211,vietnamese
48168,jamaican
29426,vietnamese
45945,mexican
33165,southern_us
40521,southern_us
21437,mexican
47064,korean
47807,italian
32414,filipino
11265,spanish
27139,japanese
39830,spanish
36628,moroccan
42118,chinese
5928,chinese
37463,mexican
36066,mexican
16508,mexican
11464,jamaican
17321,filipino
5914,japanese
19438,mexican
47580,mexican
29886,indian
35229,mexican
39538,chinese
10650,irish
48346,korean
44205,irish
877,british
40408,chinese
4172,japanese
1663,chinese
29813,chinese
3292,mexican
6288,jamaican
37606,vietnamese
26786,korean
2040,korean
38025,french
10171,italian
24997,mexican
21397,irish
1217,korean
38381,irish
1409,vietnamese
15901,jamaican
42619,vietnamese
38670,mexican
13511,filipino
45294,cajun_creole
41236,southern_us
33370,korean
9032,italian
26182,mexican
21629,vietnamese
19518,spanish
11588,chinese
3716,filipino
47711,korean
47286,spanish
28877,vietnamese
40039,japanese
9224,chinese
24373,mexican
45305,filipino
30758,filipino
48652,russian
24586,spanish
26338,british
1670,irish
37582,irish
48132,cajun_creole
46066,chinese
34164,filipino
66,spanish
11006,mexican
28726,spanish
13320,spanish
6574,korean
21779,korean
42114,jamaican
12197,filipino
35257,british
37169,italian
42169,korean
16124,vietnamese
6352,chinese
47452,jamaican
7839,chinese
5569,southern_us
30849,korean
25544,vietnamese
4887,british
11538,vietnamese
35958,southern_us
31577,filipino
12233,irish
43454,chinese
26373,cajun_creole
43145,spanish
5308,spanish
23614,korean
36948,chinese
12315,japanese
30020,spanish
19231,chinese
38534,spanish
45750,jamaican
48778,spanish
20026,mexican
22978,spanish
26662,chinese
46218,jamaican
39341,russian
38395,italian
18871,irish
12468,filipino
13360,chinese
22233,jamaican
30352,mexican
13345,spanish
6330,filipino
12867,spanish
35225,mexican
33826,korean
36993,mexican
44847,korean
10197,irish
28737,chinese
25095,filipino
14063,chinese
811,japanese
20335,spanish
30826,vietnamese
4452,chinese
30862,chinese
10282,spanish
47567,irish
16553,irish
5045,spanish
47528,mexican
3979,italian
17254,mexican
6293,southern_us
42706,spanish
47432,southern_us
45496,mexican
25936,southern_us
46258,chinese
36625,jamaican
4642,irish
35698,italian
19996,vietnamese
10388,japanese
36298,jamaican
43253,filipino
1089,jamaican
47,southern_us
257,irish
16979,thai
31697,vietnamese
49012,vietnamese
7592,mexican
44884,jamaican
41859,filipino
9969,greek
45041,filipino
48098,jamaican
27238,jamaican
4466,spanish
11350,russian
30506,southern_us
439,greek
4342,mexican
47474,chinese
25254,spanish
18255,spanish
9547,jamaican
3889,filipino
26976,chinese
19218,cajun_creole
31837,spanish
27254,spanish
26282,jamaican
5443,chinese
11516,chinese
23265,filipino
49204,moroccan
14502,filipino
22711,filipino
27402,mexican
4743,filipino
13632,spanish
46530,russian
12173,british
44493,filipino
14241,vietnamese
3151,vietnamese
17375,irish
26969,korean
42219,mexican
49466,moroccan
7994,moroccan
16972,cajun_creole
44688,chinese
25657,mexican
40806,vietnamese
10201,cajun_creole
47124,irish
24523,cajun_creole
34597,mexican
32015,cajun_creole
46696,korean
49239,mexican
28501,cajun_creole
37207,italian
38224,filipino
18565,filipino
46164,filipino
4052,spanish
28544,cajun_creole
10961,japanese
15916,spanish
36744,mexican
41984,jamaican
48278,brazilian
25010,southern_us
21242,korean
30310,chinese
23801,mexican
29614,chinese
34667,spanish
48159,mexican
20747,spanish
44625,spanish
7173,chinese
16676,jamaican
3667,spanish
36594,spanish
26511,vietnamese
19351,chinese
48982,southern_us
27934,southern_us
22595,spanish
7256,filipino
4306,filipino
41919,mexican
23236,chinese
7329,mexican
38382,chinese
42257,korean
17600,vietnamese
40730,vietnamese
1192,jamaican
37189,filipino
2913,chinese
7118,irish
42223,thai
25690,chinese
8267,cajun_creole
35989,moroccan
774,spanish
23158,vietnamese
12071,mexican
26537,jamaican
49537,mexican
19990,greek
27876,korean
20823,vietnamese
31393,southern_us
23239,greek
21141,jamaican
43585,spanish
30493,korean
42985,spanish
31089,korean
46974,cajun_creole
40018,korean
28153,spanish
10967,korean
14240,indian
24871,cajun_creole
16258,mexican
28001,jamaican
49299,irish
47808,cajun_creole
37960,chinese
34733,korean
48741,cajun_creole
10230,spanish
46275,chinese
17152,spanish
36201,irish
16907,filipino
3244,jamaican
11434,filipino
22402,british
26624,filipino
21558,jamaican
4847,irish
17174,british
21995,vietnamese
27335,jamaican
14696,mexican
48923,mexican
32508,chinese
36585,spanish
15904,moroccan
19319,mexican
17017,spanish
35561,filipino
45518,korean
6489,japanese
14423,vietnamese
26068,spanish
32687,irish
18684,chinese
25918,spanish
35353,chinese
37689,korean
32830,japanese
6984,cajun_creole
29526,jamaican
42546,korean
30742,cajun_creole
38469,french
6678,spanish
17413,mexican
20110,mexican
43229,spanish
27133,cajun_creole
48411,cajun_creole
11098,cajun_creole
18024,southern_us
22540,french
1013,mexican
35057,jamaican
20177,japanese
26323,spanish
4227,spanish
34461,korean
4540,spanish
36457,korean
37262,filipino
16041,spanish
25790,mexican
26546,vietnamese
5295,cajun_creole
26689,korean
11129,irish
42373,jamaican
15183,vietnamese
20054,southern_us
22088,filipino
26034,southern_us
7442,moroccan
39855,korean
16795,jamaican
45938,vietnamese
21187,spanish
24985,vietnamese
19293,italian
35190,greek
48511,cajun_creole
24429,jamaican
16069,chinese
46173,cajun_creole
33861,korean
17499,russian
29095,filipino
27355,greek
23,irish
14299,filipino
15939,japanese
26371,chinese
1544,southern_us
15996,vietnamese
28808,spanish
28521,korean
22276,filipino
45421,cajun_creole
1388,chinese
16838,spanish
4167,filipino
19525,jamaican
9051,chinese
13537,mexican
34265,filipino
28948,brazilian
11263,cajun_creole
42791,vietnamese
37584,korean
49538,filipino
20135,chinese
46558,jamaican
9349,korean
10859,irish
9623,chinese
3610,mexican
29537,vietnamese
35360,southern_us
22957,italian
39629,vietnamese
15631,cajun_creole
24105,mexican
15747,jamaican
48668,vietnamese
46662,chinese
38318,spanish
48588,jamaican
44549,korean
37552,korean
19931,moroccan
23871,greek
23762,jamaican
25303,irish
11340,mexican
13980,chinese
7656,mexican
47486,mexican
22621,vietnamese
9479,chinese
13281,vietnamese
22624,japanese
27542,british
5778,british
48800,mexican
744,chinese
27747,vietnamese
15511,korean
39843,spanish
40129,filipino
2236,chinese
42882,spanish
2860,moroccan
12167,moroccan
44860,spanish
38237,chinese
27239,southern_us
20091,spanish
24091,cajun_creole
13303,cajun_creole
17,irish
16887,irish
31862,thai
14437,filipino
35092,spanish
47641,filipino
10067,jamaican
15037,irish
20058,spanish
16841,southern_us
35002,cajun_creole
17689,japanese
13224,spanish
18356,filipino
10950,jamaican
37642,mexican
1801,chinese
36059,spanish
5105,spanish
18460,vietnamese
26501,jamaican
31066,spanish
15589,filipino
5933,japanese
31444,spanish
42571,spanish
10448,mexican
11830,japanese
7223,vietnamese
46537,jamaican
27269,cajun_creole
44139,southern_us
11162,italian
38781,cajun_creole
25429,brazilian
3987,irish
3063,chinese
392,mexican
656,mexican
28508,filipino
42332,filipino
41775,spanish
14167,chinese
1555,filipino
24872,thai
40323,spanish
28209,korean
8772,southern_us
33557,irish
15016,jamaican
14866,chinese
1638,cajun_creole
37006,chinese
29914,mexican
797,chinese
4209,jamaican
34027,korean
15378,japanese
25802,cajun_creole
21683,cajun_creole
30958,southern_us
5558,british
29792,chinese
35869,mexican
24364,greek
35401,spanish
1820,irish
22651,irish
39614,french
41834,cajun_creole
21043,jamaican
14615,cajun_creole
47588,chinese
38983,mexican
31441,irish
33455,chinese
25078,irish
14162,jamaican
14603,italian
40713,chinese
43872,jamaican
29222,french
37701,vietnamese
33720,thai
43660,filipino
44613,filipino
12178,mexican
45641,irish
42803,spanish
47145,filipino
21925,british
17233,irish
28029,moroccan
2601,korean
45781,vietnamese
37326,chinese
46034,irish
12813,japanese
29934,mexican
29247,irish
48076,chinese
11352,jamaican
42956,chinese
32918,spanish
607,chinese
7801,chinese
45246,southern_us
31901,korean
20449,irish
19367,mexican
41457,vietnamese
12159,vietnamese
48164,mexican
48884,japanese
33137,filipino
23778,cajun_creole
17154,jamaican
49078,vietnamese
11125,spanish
4280,cajun_creole
33377,korean
15884,mexican
44340,jamaican
25351,southern_us
23271,italian
36191,mexican
48074,korean
47618,filipino
20153,filipino
40548,jamaican
22858,mexican
6224,mexican
31972,mexican
4190,spanish
22066,filipino
45809,mexican
16888,filipino
41177,spanish
2585,vietnamese
34835,jamaican
27465,filipino
32614,irish
23845,korean
8345,filipino
15313,japanese
36741,italian
6845,chinese
24184,irish
10632,mexican
46732,spanish
7328,mexican
37610,spanish
39472,jamaican
26291,southern_us
30621,vietnamese
5188,chinese
29760,mexican
45337,italian
31663,jamaican
3965,thai
19981,southern_us
23268,southern_us
39421,cajun_creole
19286,chinese
33493,southern_us
18035,irish
19669,japanese
6073,filipino
10457,japanese
24605,korean
37873,vietnamese
3753,jamaican
8218,chinese
28513,chinese
40161,greek
35777,vietnamese
38159,spanish
20380,spanish
20309,spanish
22178,jamaican
44534,chinese
36812,filipino
771,chinese
14453,southern_us
37861,mexican
40670,chinese
33687,filipino
11720,cajun_creole
41612,spanish
27089,brazilian
18732,korean
46522,russian
44217,cajun_creole
10202,russian
40090,thai
9314,mexican
38428,jamaican
25439,cajun_creole
39775,cajun_creole
13463,japanese
21501,vietnamese
47894,vietnamese
6270,chinese
37860,korean
21988,japanese
7205,chinese
12797,korean
45258,mexican
30940,spanish
9264,spanish
14576,filipino
28890,southern_us
20128,irish
7330,cajun_creole
20464,korean
19619,vietnamese
37972,korean
41015,irish
47310,russian
27652,filipino
42503,irish
19581,spanish
20539,mexican
13159,cajun_creole
45674,irish
25381,mexican
17734,filipino
15502,chinese
1949,thai
7784,chinese
23870,jamaican
42,moroccan
34881,chinese
2680,jamaican
10299,spanish
3737,spanish
42343,chinese
21785,vietnamese
8581,chinese
42710,filipino
16804,spanish
37626,british
48805,korean
2746,spanish
24899,korean
25649,mexican
6723,filipino
34402,chinese
3080,vietnamese
26264,jamaican
37408,chinese
117,russian
34481,irish
43553,chinese
39747,jamaican
30499,spanish
19980,filipino
32277,jamaican
36165,korean
2649,french
17428,vietnamese
31069,spanish
26188,korean
8944,vietnamese
2473,moroccan
14931,chinese
21552,french
13444,chinese
46119,japanese
37942,spanish
32162,filipino
36605,southern_us
48647,jamaican
12709,moroccan
1405,chinese
34269,filipino
31633,korean
29169,filipino
10732,mexican
40433,spanish
30014,korean
48847,mexican
26587,chinese
36983,spanish
34931,mexican
4244,chinese
16864,irish
17047,irish
34698,vietnamese
44532,spanish
23604,filipino
27463,cajun_creole
34501,southern_us
13649,jamaican
988,vietnamese
27926,british
40240,spanish
18053,italian
22028,russian
39276,spanish
39745,spanish
30015,vietnamese
22494,moroccan
12204,korean
43428,jamaican
45026,japanese
28904,jamaican
25853,spanish
25684,jamaican
31720,chinese
9748,chinese
34476,korean
32266,greek
46371,cajun_creole
27590,filipino
38339,japanese
18848,spanish
14586,vietnamese
32960,filipino
16071,irish
4465,jamaican
11751,spanish
17484,chinese
12431,spanish
14316,spanish
350,mexican
8350,russian
8150,vietnamese
12811,filipino
29552,mexican
15059,greek
30181,spanish
5940,jamaican
3558,filipino
1301,spanish
36040,spanish
17620,southern_us
34863,filipino
22221,chinese
43531,italian
29487,spanish
38609,chinese
35173,british
21574,spanish
17311,moroccan
24821,vietnamese
9045,moroccan
41741,korean
37423,chinese
32994,jamaican
1745,chinese
48841,filipino
44365,filipino
48137,filipino
32281,spanish
28754,korean
8846,moroccan
9325,greek
23826,filipino
3729,southern_us
32854,japanese
24634,chinese
35683,brazilian
41237,chinese
14264,vietnamese
14540,russian
34479,korean
43676,spanish
4334,spanish
45219,mexican
38586,mexican
18898,jamaican
9186,jamaican
23776,cajun_creole
12057,irish
7286,cajun_creole
17178,filipino
29828,cajun_creole
39864,brazilian
45033,italian
5234,jamaican
5148,korean
17511,southern_us
11619,spanish
18537,vietnamese
8098,japanese
665,moroccan
3284,spanish
33577,spanish
582,spanish
23054,chinese
1107,spanish
44356,spanish
11102,irish
10639,british
32597,spanish
3225,cajun_creole
10069,spanish
1725,cajun_creole
22430,vietnamese
11695,korean
1996,chinese
4363,irish
22108,chinese
24945,chinese
18023,jamaican
38926,spanish
47046,greek
10334,jamaican
47439,filipino
6390,greek
25613,vietnamese
941,filipino
23577,filipino
37256,mexican
23274,moroccan
5266,chinese
15242,cajun_creole
10095,chinese
6494,japanese
18939,mexican
9909,chinese
37592,chinese
45816,jamaican
5794,moroccan
48883,moroccan
22861,cajun_creole
30746,thai
43915,chinese
15762,british
2193,southern_us
22184,korean
18771,mexican
39251,cajun_creole
33808,jamaican
31324,cajun_creole
23025,greek
6685,russian
8806,chinese
45128,vietnamese
47906,filipino
16457,korean
41292,southern_us
11479,southern_us
31614,mexican
12477,irish
23867,moroccan
5114,chinese
48589,japanese
20323,filipino
24453,moroccan
10894,chinese
22331,spanish
39611,jamaican
43758,mexican
3677,korean
9868,southern_us
7365,southern_us
36795,spanish
47681,french
9738,southern_us
1975,filipino
21202,chinese
7444,chinese
35829,cajun_creole
4093,cajun_creole
14822,filipino
21688,italian
38816,spanish
27283,greek
7176,vietnamese
24786,mexican
34405,filipino
635,chinese
7364,mexican
23908,mexican
35214,vietnamese
49205,cajun_creole
18914,vietnamese
15346,filipino
23098,vietnamese
46704,jamaican
11788,chinese
41012,spanish
34837,filipino
5497,vietnamese
13835,spanish
39134,chinese
42029,vietnamese
12570,cajun_creole
27268,spanish
23854,southern_us
45995,vietnamese
4377,japanese
18561,mexican
11215,vietnamese
45362,spanish
24466,filipino
36425,filipino
48902,brazilian
11196,moroccan
6030,vietnamese
37762,russian
29460,mexican
45798,chinese
31388,vietnamese
37731,spanish
18867,korean
9122,chinese
17542,spanish
22349,chinese
44970,jamaican
35984,cajun_creole
30711,moroccan
30977,chinese
12105,chinese
22538,vietnamese
31376,spanish
7125,filipino
16878,british
26002,chinese
35469,southern_us
20587,chinese
41172,italian
46381,mexican
22031,filipino
45673,spanish
6003,mexican
9798,chinese
19125,greek
1932,spanish
9091,jamaican
42088,mexican
22797,jamaican
30950,chinese
31545,chinese
31409,irish
32783,vietnamese
3096,chinese
40650,korean
3133,vietnamese
12746,southern_us
26859,irish
7415,spanish
25636,southern_us
45735,southern_us
2629,vietnamese
18969,southern_us
24320,jamaican
43959,mexican
20094,spanish
47316,chinese
30590,chinese
4974,irish
26792,chinese
27920,italian
30368,jamaican
37035,spanish
49117,mexican
12891,southern_us
7148,korean
22433,japanese
14863,russian
15255,moroccan
18172,italian
34497,southern_us
16484,filipino
23341,mexican
30034,japanese
11474,greek
28817,japanese
32402,jamaican
2511,japanese
12043,spanish
33713,chinese
19924,british
768,irish
38569,mexican
19134,southern_us
29710,spanish
5489,chinese
1535,chinese
11779,filipino
42927,southern_us
19975,spanish
44318,mexican
5063,irish
20722,filipino
7340,jamaican
38333,vietnamese
18475,russian
28125,japanese
7617,mexican
9674,filipino
41087,cajun_creole
15430,filipino
38896,cajun_creole
42133,spanish
19220,mexican
1576,british
4293,cajun_creole
8292,irish
9704,chinese
2675,cajun_creole
1664,spanish
4488,cajun_creole
46837,british
42167,japanese
46449,greek
26984,jamaican
26665,jamaican
40053,korean
10691,moroccan
47916,cajun_creole
10955,filipino
13514,cajun_creole
22487,japanese
34831,spanish
23650,jamaican
34852,mexican
28749,jamaican
5536,greek
30894,cajun_creole
2366,jamaican
17105,cajun_creole
15327,jamaican
41887,mexican
5920,chinese
32376,vietnamese
27864,russian
10361,moroccan
20878,mexican
25461,jamaican
14051,cajun_creole
44849,italian
1541,chinese
908,chinese
12059,spanish
19464,korean
6120,italian
34498,spanish
16666,irish
19118,southern_us
1484,mexican
47998,chinese
30282,chinese
28974,jamaican
16893,spanish
49223,chinese
35482,chinese
29500,italian
26270,korean
21551,irish
18571,mexican
4144,southern_us
8436,southern_us
24343,chinese
5706,chinese
34003,korean
31332,spanish
30861,russian
25779,greek
5531,vietnamese
9085,japanese
14711,cajun_creole
31632,spanish
38002,spanish
4562,jamaican
26604,jamaican
21800,cajun_creole
25844,spanish
6113,mexican
48105,spanish
26886,vietnamese
30639,southern_us
41040,korean
35359,southern_us
40971,korean
26403,cajun_creole
45138,korean
27629,filipino
16379,vietnamese
39698,mexican
43697,chinese
12935,southern_us
30260,southern_us
27705,mexican
30896,filipino
33072,irish
18562,french
27340,southern_us
39247,vietnamese
35549,cajun_creole
17226,mexican
42827,mexican
48490,spanish
38311,thai
17539,chinese
10841,irish
13689,cajun_creole
5138,vietnamese
18428,irish
47495,southern_us
3844,jamaican
41911,irish
28558,korean
37652,cajun_creole
43320,russian
3265,british
30471,irish
37488,vietnamese
46154,jamaican
17884,jamaican
41232,spanish
18734,mexican
13743,filipino
36343,moroccan
7030,greek
24613,japanese
38710,moroccan
12280,cajun_creole
29996,russian
27749,chinese
8235,filipino
2938,spanish
47824,japanese
21818,japanese
10005,greek
27040,irish
48042,moroccan
18261,southern_us
44149,mexican
17768,chinese
17698,japanese
1200,jamaican
17410,mexican
12595,jamaican
48891,jamaican
17784,spanish
11882,vietnamese
38280,filipino
480,japanese
26355,jamaican
45386,mexican
42955,mexican
31678,chinese
4506,cajun_creole
44155,japanese
11633,chinese
21253,chinese
46025,irish
10314,jamaican
46874,greek
38432,southern_us
48935,spanish
2490,spanish
8591,vietnamese
26318,japanese
37469,irish
4102,chinese
15647,spanish
9121,filipino
7929,chinese
38228,chinese
14957,filipino
18414,chinese
5231,irish
33604,mexican
12735,korean
19523,korean
7853,jamaican
33163,korean
5630,greek
35049,mexican
7965,moroccan
39821,spanish
27157,southern_us
28318,jamaican
11275,chinese
4034,jamaican
